01/04/1991,-999,1.129,100
01/05/1991,-999,0.353,100
01/06/1991,-999,0.207,100
01/07/1991,-999,0.113,100
01/08/1991,-999,0.061,100
01/09/1991,-999,0.081,100
01/10/1991,-999,0.046,100
01/11/1991,-999,0.057,100
01/12/1991,-999,0.34,100
01/01/1992,-999,1.536,100
01/02/1992,-999,5.626,100
01/03/1992,-999,5.157,100
01/04/1992,-999,1.792,100
01/05/1992,-999,0.659,100
01/06/1992,-999,0.34,100
01/07/1992,-999,0.165,100
01/08/1992,-999,0.089,100
01/09/1992,-999,0.043,100
01/10/1992,-999,0.168,100
01/11/1992,-999,0.083,100
01/12/1992,-999,1.279,100
01/01/1993,-999,64.035,100
01/02/1993,-999,36.688,100
01/03/1993,-999,6.986,100
01/04/1993,-999,3.337,100
01/05/1993,-999,1.969,100
01/06/1993,-999,0.874,100
01/07/1993,-999,0.26,100
01/08/1993,-999,0.23,100
01/09/1993,-999,0.147,100
01/10/1993,-999,0.51,100
01/11/1993,-999,0.25,100
01/12/1993,-999,0.331,100
01/01/1994,-999,0.452,100
01/02/1994,-999,3.64,100
01/03/1994,-999,2.004,100
01/04/1994,-999,1.022,100
01/05/1994,-999,0.607,100
01/06/1994,-999,0.238,100
01/07/1994,-999,0.074,100
01/08/1994,-999,0,100
01/09/1994,-999,0,100
01/10/1994,-999,0,100
01/11/1994,-999,0.035,100
01/12/1994,-999,0.252,100
01/01/1995,-999,19.54,100
01/02/1995,-999,10.14,100
01/03/1995,-999,25.369,100
01/04/1995,-999,3.854,100
01/05/1995,-999,1.783,100
01/06/1995,-999,0.893,100
01/07/1995,-999,0.273,100
01/08/1995,-999,0.128,100
01/09/1995,-999,0.101,100
01/10/1995,-999,0.06,100
01/11/1995,-999,0.112,100
01/12/1995,-999,0.287,100
01/01/1996,-999,0.349,100
01/02/1996,-999,2.211,100
01/03/1996,-999,1.793,100
01/04/1996,-999,0.35,100
01/05/1996,-999,0.119,100
01/06/1996,-999,0.026,100
01/07/1996,-999,0,100
01/08/1996,-999,0,100
01/09/1996,-999,0,100
01/10/1996,-999,0,100
01/11/1996,-999,1.148,100
01/12/1996,-999,1.267,100
01/01/1997,-999,6.682,100
01/02/1997,-999,2.11,100
01/03/1997,-999,0.793,100
01/04/1997,-999,0.293,100
01/05/1997,-999,0.13,100
01/06/1997,-999,0.012,100
01/07/1997,-999,0,100
01/08/1997,-999,0,100
01/09/1997,-999,0,100
01/10/1997,-999,0,100
01/11/1997,-999,0.193,100
01/12/1997,-999,1.199,100
01/01/1998,-999,1.799,100
01/02/1998,-999,33.787,100
01/03/1998,-999,6.783,100
01/04/1998,-999,5.391,100
01/05/1998,-999,3.43,100
01/06/1998,-999,1.036,100
01/07/1998,-999,0.286,100
01/08/1998,-999,0.129,100
01/09/1998,-999,0.198,100
01/10/1998,-999,0.141,100
01/11/1998,-999,0.543,100
01/12/1998,-999,0.496,100
01/01/1999,-999,0.832,100
01/02/1999,-999,0.716,89
01/03/1999,-999,-999,0
01/04/1999,-999,-999,0
01/05/1999,-999,-999,0
01/06/1999,-999,-999,0
01/07/1999,-999,-999,0
01/08/1999,-999,-999,0
01/09/1999,-999,-999,0
01/10/1999,-999,-999,0
01/11/1999,-999,-999,0
01/12/1999,-999,-999,0
01/01/2000,-999,-999,0
01/02/2000,-999,-999,0
01/03/2000,-999,-999,0
01/04/2000,-999,-999,0
01/05/2000,-999,-999,0
01/06/2000,-999,-999,0
01/07/2000,-999,-999,0
01/08/2000,-999,-999,0
